135,136,143,current_stress,enhanced_respiration_rate,heart_rate,timestamp
3,57,78,16.0,18.0,57,2025-06-10 09:08:05+00:00
3,57,78,16.0,18.0,57,2025-06-10 09:08:06+00:00
0,58,78,16.0,18.0,58,2025-06-10 09:08:07+00:00
0,58,78,16.0,18.0,58,2025-06-10 09:08:08+00:00
5,59,78,16.0,18.0,59,2025-06-10 09:08:09+00:00
12,60,78,16.0,19.0,60,2025-06-10 09:08:10+00:00
16,61,78,16.0,19.0,61,2025-06-10 09:08:11+00:00
12,62,78,16.0,19.0,62,2025-06-10 09:08:12+00:00
5,65,78,16.0,19.0,65,2025-06-10 09:08:13+00:00
4,66,78,16.0,19.0,66,2025-06-10 09:08:14+00:00
2,67,78,17.0,19.0,67,2025-06-10 09:08:15+00:00
2,68,78,17.0,19.0,68,2025-06-10 09:08:16+00:00
1,69,78,17.0,19.0,69,2025-06-10 09:08:17+00:00
1,70,78,17.0,19.0,70,2025-06-10 09:08:18+00:00
1,70,78,17.0,19.0,70,2025-06-10 09:08:19+00:00
1,71,78,18.0,19.0,71,2025-06-10 09:08:20+00:00
5,72,78,18.0,19.0,72,2025-06-10 09:08:21+00:00
1,73,78,18.0,19.0,73,2025-06-10 09:08:22+00:00
1,73,78,18.0,19.0,73,2025-06-10 09:08:23+00:00
1,73,78,18.0,19.0,73,2025-06-10 09:08:24+00:00
5,74,78,18.0,19.0,74,2025-06-10 09:08:25+00:00
11,75,78,18.0,19.0,75,2025-06-10 09:08:26+00:00
11,75,78,18.0,19.0,75,2025-06-10 09:08:27+00:00
11,75,78,18.0,19.0,75,2025-06-10 09:08:28+00:00
11,75,78,18.0,19.0,75,2025-06-10 09:08:29+00:00
11,75,78,18.0,19.0,75,2025-06-10 09:08:30+00:00
16,74,78,18.0,19.0,74,2025-06-10 09:08:31+00:00
16,74,78,18.0,19.0,74,2025-06-10 09:08:32+00:00
16,74,78,18.0,19.0,74,2025-06-10 09:08:33+00:00
12,73,78,18.0,18.0,73,2025-06-10 09:08:34+00:00
9,72,78,36.0,18.0,72,2025-06-10 09:08:35+00:00
10,71,78,36.0,18.0,71,2025-06-10 09:08:36+00:00
7,70,78,36.0,18.0,70,2025-06-10 09:08:37+00:00
5,68,78,36.0,18.0,68,2025-06-10 09:08:38+00:00
1,67,78,36.0,18.0,67,2025-06-10 09:08:39+00:00
1,67,78,34.0,18.0,67,2025-06-10 09:08:40+00:00
1,66,78,34.0,18.0,66,2025-06-10 09:08:41+00:00
1,66,78,34.0,18.0,66,2025-06-10 09:08:42+00:00
1,65,78,34.0,17.0,65,2025-06-10 09:08:43+00:00
1,65,78,34.0,17.0,65,2025-06-10 09:08:44+00:00
1,65,78,32.0,17.0,65,2025-06-10 09:08:45+00:00
1,64,78,32.0,17.0,64,2025-06-10 09:08:46+00:00
1,64,78,32.0,17.0,64,2025-06-10 09:08:47+00:00
1,63,78,32.0,17.0,63,2025-06-10 09:08:48+00:00
1,63,78,32.0,17.0,63,2025-06-10 09:08:49+00:00
1,63,78,30.0,17.0,63,2025-06-10 09:08:50+00:00
1,63,78,30.0,17.0,63,2025-06-10 09:08:51+00:00
2,62,78,30.0,17.0,62,2025-06-10 09:08:52+00:00
2,62,78,30.0,17.0,62,2025-06-10 09:08:53+00:00
