107,135,136,143,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,timestamp
1,1,83,58,4544.94,89.20000000000005,4.133,83,543572598,223246450,2025-06-15 14:47:53+00:00
1,1,86,58,4569.65,88.20000000000005,4.301,86,543572892,223250206,2025-06-15 14:47:59+00:00
1,1,86,58,4573.93,88.60000000000002,4.245,86,543572961,223250856,2025-06-15 14:48:00+00:00
1,1,85,58,4617.78,89.39999999999998,4.385,85,543573419,223257502,2025-06-15 14:48:10+00:00
1,2,86,58,4651.47,88.39999999999998,4.329,86,543574080,223262582,2025-06-15 14:48:18+00:00
1,1,89,58,4677.35,87.79999999999995,4.199,89,543574862,223266357,2025-06-15 14:48:24+00:00
1,1,88,58,4693.98,87.60000000000002,4.059,88,543575615,223268671,2025-06-15 14:48:28+00:00
1,2,85,58,4721.62,88.60000000000002,3.966,85,543577223,223272204,2025-06-15 14:48:35+00:00
1,1,84,58,4729.86,89.0,4.124,84,543577693,223273247,2025-06-15 14:48:37+00:00
1,1,84,58,4767.44,87.60000000000002,4.18,84,543579913,223278061,2025-06-15 14:48:46+00:00
1,1,85,58,4803.35,87.20000000000005,3.891,85,543581717,223282891,2025-06-15 14:48:55+00:00
1,1,84,58,4840.24,84.79999999999995,4.087,84,543583446,223287971,2025-06-15 14:49:04+00:00
1,1,84,58,4864.44,87.0,3.275,84,543584623,223291308,2025-06-15 14:49:11+00:00
1,3,82,58,4890.01,87.79999999999995,2.976,82,543585889,223294732,2025-06-15 14:49:19+00:00
1,3,82,58,4901.77,87.79999999999995,2.883,82,543585970,223296460,2025-06-15 14:49:23+00:00
1,3,82,58,4904.6,87.79999999999995,2.865,82,543585772,223296785,2025-06-15 14:49:24+00:00
1,5,84,58,4911.54,87.60000000000002,2.678,84,543585734,223297921,2025-06-15 14:49:27+00:00
1,5,84,58,4913.96,87.60000000000002,2.454,84,543585968,223298174,2025-06-15 14:49:28+00:00
1,0,81,58,4915.87,87.60000000000002,2.053,81,543586226,223298187,2025-06-15 14:49:29+00:00
1,1,79,58,4920.08,87.60000000000002,2.295,79,543586599,223297756,2025-06-15 14:49:31+00:00
1,1,79,58,4922.28,87.39999999999998,2.389,79,543586584,223297415,2025-06-15 14:49:32+00:00
1,1,79,58,4930.89,86.60000000000002,3.443,79,543586410,223296078,2025-06-15 14:49:35+00:00
1,4,83,58,4949.38,86.60000000000002,4.133,83,543585618,223293497,2025-06-15 14:49:40+00:00
1,2,85,58,4953.41,86.39999999999998,4.124,85,543585443,223292922,2025-06-15 14:49:41+00:00
1,3,88,58,4969.17,87.60000000000002,4.012,88,543584632,223290803,2025-06-15 14:49:45+00:00
1,2,87,58,4985.43,87.79999999999995,4.106,87,543583813,223288605,2025-06-15 14:49:49+00:00
1,1,85,58,5006.54,88.79999999999995,4.143,85,543582735,223285787,2025-06-15 14:49:54+00:00
1,1,87,58,5023.64,88.20000000000005,4.18,87,543581887,223283459,2025-06-15 14:49:58+00:00
1,1,92,58,5041.14,88.20000000000005,4.292,92,543580978,223281119,2025-06-15 14:50:02+00:00
1,1,90,58,5067.82,87.0,4.245,90,543579626,223277542,2025-06-15 14:50:08+00:00
1,0,87,58,5089.54,87.60000000000002,4.273,87,543578441,223274656,2025-06-15 14:50:13+00:00
1,1,86,58,5111.79,88.0,4.712,86,543577090,223271860,2025-06-15 14:50:18+00:00
1,1,86,58,5149.16,88.79999999999995,4.497,86,543575076,223266951,2025-06-15 14:50:26+00:00
1,1,87,58,5153.31,89.0,4.441,87,543574893,223266337,2025-06-15 14:50:27+00:00
1,1,90,58,5162.5,89.20000000000005,4.236,90,543574594,223264999,2025-06-15 14:50:29+00:00
1,4,86,58,5179.76,88.79999999999995,4.273,86,543574197,223262466,2025-06-15 14:50:33+00:00
1,1,81,58,5184.0,89.20000000000005,4.357,81,543574112,223261820,2025-06-15 14:50:34+00:00
1,1,80,58,5188.35,89.20000000000005,4.404,80,543574024,223261155,2025-06-15 14:50:35+00:00
1,5,82,58,5230.32,88.39999999999998,4.675,82,543573426,223254812,2025-06-15 14:50:44+00:00
1,7,85,58,5243.71,88.60000000000002,4.339,85,543573204,223252784,2025-06-15 14:50:47+00:00
1,0,83,58,5270.71,89.20000000000005,4.581,83,543572917,223248697,2025-06-15 14:50:53+00:00
1,1,85,58,5307.84,87.0,4.619,85,543572448,223243050,2025-06-15 14:51:01+00:00
1,0,87,58,5355.81,86.79999999999995,4.824,87,543572069,223235739,2025-06-15 14:51:11+00:00
1,1,90,58,5370.05,87.20000000000005,4.563,90,543571896,223233582,2025-06-15 14:51:14+00:00
1,2,89,58,5397.81,87.60000000000002,4.451,89,543571643,223229369,2025-06-15 14:51:20+00:00
1,2,86,58,5420.23,86.20000000000005,4.581,86,543571464,223225933,2025-06-15 14:51:25+00:00
1,2,86,58,5447.59,86.20000000000005,4.385,86,543571145,223221804,2025-06-15 14:51:31+00:00
1,2,86,58,5451.71,86.60000000000002,4.497,86,543571120,223221141,2025-06-15 14:51:32+00:00
1,24,87,58,5484.09,88.39999999999998,4.553,87,543570887,223216198,2025-06-15 14:51:39+00:00
1,15,90,58,5507.0,89.0,4.189,90,543570742,223212765,2025-06-15 14:51:44+00:00
1,1,88,58,5522.96,87.60000000000002,4.096,88,543570620,223210328,2025-06-15 14:51:48+00:00
1,2,85,58,5536.08,87.20000000000005,4.376,85,543570499,223208283,2025-06-15 14:51:51+00:00
1,0,85,58,5554.69,87.60000000000002,4.497,85,543570397,223205456,2025-06-15 14:51:55+00:00
1,2,86,58,5585.3,89.39999999999998,4.255,86,543569912,223200852,2025-06-15 14:52:02+00:00
1,3,89,58,5602.73,89.79999999999995,4.264,89,543569776,223198185,2025-06-15 14:52:06+00:00
1,2,93,58,5607.34,89.79999999999995,4.376,93,543569742,223197496,2025-06-15 14:52:07+00:00
1,1,96,58,5611.81,89.60000000000002,4.451,96,543569687,223196829,2025-06-15 14:52:08+00:00
1,1,99,58,5620.55,89.20000000000005,4.647,99,543569599,223195481,2025-06-15 14:52:10+00:00
1,1,100,58,5629.91,89.0,4.675,100,543569467,223194056,2025-06-15 14:52:12+00:00
1,1,99,58,5672.01,89.39999999999998,4.749,99,543568774,223187669,2025-06-15 14:52:21+00:00
1,1,96,58,5700.67,90.79999999999995,4.628,96,543568463,223183339,2025-06-15 14:52:27+00:00
1,1,96,58,5705.26,90.39999999999998,4.413,96,543568395,223182652,2025-06-15 14:52:28+00:00
1,1,96,58,5737.29,90.0,4.367,96,543567930,223177813,2025-06-15 14:52:35+00:00
1,5,96,58,5766.77,89.79999999999995,4.031,96,543567765,223173314,2025-06-15 14:52:42+00:00
1,2,97,58,5800.38,89.79999999999995,4.087,97,543567692,223168178,2025-06-15 14:52:50+00:00
1,8,97,58,5819.35,89.39999999999998,3.49,97,543567572,223165259,2025-06-15 14:52:55+00:00
1,7,91,58,5826.38,88.79999999999995,3.368,91,543567549,223164182,2025-06-15 14:52:57+00:00
1,5,88,58,5830.54,88.39999999999998,3.798,88,543567453,223163577,2025-06-15 14:52:58+00:00
1,5,88,58,5834.26,87.60000000000002,3.462,88,543567361,223162999,2025-06-15 14:52:59+00:00
1,5,88,57,5842.15,87.79999999999995,3.676,88,543567172,223161804,2025-06-15 14:53:01+00:00
1,3,87,57,5855.83,89.39999999999998,3.947,87,543567574,223159839,2025-06-15 14:53:05+00:00
1,3,87,57,5876.8,90.0,5.02,87,543568665,223156989,2025-06-15 14:53:09+00:00
1,7,90,57,5908.78,90.60000000000002,4.899,90,543570464,223152917,2025-06-15 14:53:15+00:00
1,1,90,57,5948.96,89.79999999999995,4.927,90,543572756,223147720,2025-06-15 14:53:23+00:00
1,1,89,57,5987.32,89.39999999999998,4.787,89,543574966,223142783,2025-06-15 14:53:31+00:00
1,1,86,57,6007.25,90.0,5.151,86,543576149,223140264,2025-06-15 14:53:35+00:00
1,1,88,57,6028.59,89.60000000000002,5.486,88,543577457,223137555,2025-06-15 14:53:39+00:00
1,1,90,57,6055.61,89.0,5.263,90,543579122,223134172,2025-06-15 14:53:44+00:00
1,5,92,57,6106.18,89.20000000000005,4.927,92,543582037,223127648,2025-06-15 14:53:54+00:00
1,4,93,57,6111.12,89.0,4.693,93,543582335,223127053,2025-06-15 14:53:55+00:00
1,3,92,57,6129.4,89.0,4.628,92,543583443,223124712,2025-06-15 14:53:59+00:00
1,1,93,57,6164.44,87.20000000000005,4.479,93,543585651,223120388,2025-06-15 14:54:07+00:00
1,1,94,57,6197.5,89.79999999999995,4.591,94,543587601,223116173,2025-06-15 14:54:14+00:00
1,1,94,57,6234.08,90.0,4.647,94,543589813,223111560,2025-06-15 14:54:22+00:00
1,0,97,57,6275.34,90.79999999999995,4.759,97,543592319,223106360,2025-06-15 14:54:31+00:00
1,0,99,57,6290.15,90.39999999999998,4.768,99,543593212,223104547,2025-06-15 14:54:34+00:00
1,0,101,57,6313.74,89.79999999999995,4.833,101,543594701,223101587,2025-06-15 14:54:39+00:00
1,1,99,57,6348.62,89.79999999999995,5.057,99,543596728,223097100,2025-06-15 14:54:46+00:00
1,0,100,57,6386.64,89.79999999999995,4.721,100,543599186,223092502,2025-06-15 14:54:54+00:00
1,0,99,57,6415.3,88.60000000000002,4.05,99,543600969,223088913,2025-06-15 14:55:01+00:00
1,1,98,57,6455.46,87.60000000000002,4.469,98,543603498,223083931,2025-06-15 14:55:10+00:00
1,1,98,57,6495.9,88.60000000000002,4.488,98,543605685,223078606,2025-06-15 14:55:19+00:00
1,1,95,57,6508.67,88.60000000000002,4.171,95,543606344,223076924,2025-06-15 14:55:22+00:00
1,1,91,57,6524.67,88.79999999999995,3.219,91,543607223,223074821,2025-06-15 14:55:26+00:00
1,1,87,57,6531.16,89.39999999999998,3.116,87,543607829,223074273,2025-06-15 14:55:28+00:00
1,1,84,57,6537.0,89.20000000000005,2.743,84,543608394,223073868,2025-06-15 14:55:30+00:00
1,1,81,57,6544.51,89.39999999999998,1.987,81,543608969,223073166,2025-06-15 14:55:33+00:00
1,1,80,57,6547.0,89.39999999999998,0.952,80,543609136,223072894,2025-06-15 14:55:35+00:00
1,1,79,57,6556.78,88.0,2.995,79,543609331,223071332,2025-06-15 14:55:39+00:00
1,8,83,57,6582.02,87.20000000000005,3.462,83,543610175,223067681,2025-06-15 14:55:46+00:00
1,5,86,57,6585.48,87.39999999999998,3.359,86,543610343,223067213,2025-06-15 14:55:47+00:00
1,2,89,57,6600.25,88.39999999999998,3.546,89,543611338,223065485,2025-06-15 14:55:51+00:00
1,1,89,57,6623.59,87.60000000000002,2.697,89,543612990,223062778,2025-06-15 14:55:58+00:00
1,1,89,57,6625.95,88.0,2.594,89,543613263,223062736,2025-06-15 14:55:59+00:00
1,1,89,57,6635.19,87.39999999999998,2.921,89,543614218,223062960,2025-06-15 14:56:02+00:00
1,2,86,57,6637.79,87.20000000000005,2.911,86,543614516,223062923,2025-06-15 14:56:03+00:00
1,2,83,57,6643.4,87.39999999999998,2.874,83,543615082,223062556,2025-06-15 14:56:05+00:00
1,2,82,57,6645.78,87.0,2.976,82,543615264,223062252,2025-06-15 14:56:06+00:00
1,1,84,57,6664.33,87.0,3.592,84,543616009,223059489,2025-06-15 14:56:12+00:00
1,0,87,57,6694.45,88.39999999999998,3.21,87,543616823,223055126,2025-06-15 14:56:20+00:00
1,0,87,57,6697.56,88.39999999999998,3.051,87,543616899,223054676,2025-06-15 14:56:21+00:00
1,1,84,57,6706.08,87.60000000000002,2.753,84,543617110,223053399,2025-06-15 14:56:24+00:00
1,1,81,57,6712.2,88.20000000000005,3.098,81,543617287,223052518,2025-06-15 14:56:26+00:00
1,2,82,57,6718.37,87.60000000000002,5.011,82,543617354,223051538,2025-06-15 14:56:28+00:00
1,6,83,57,6733.34,87.39999999999998,3.751,83,543617611,223049302,2025-06-15 14:56:32+00:00
1,2,84,57,6757.97,87.0,3.07,84,543617944,223045565,2025-06-15 14:56:39+00:00
1,1,81,57,6775.39,87.0,2.687,81,543618199,223042935,2025-06-15 14:56:45+00:00
1,1,81,57,6783.59,87.20000000000005,2.594,81,543618239,223041689,2025-06-15 14:56:48+00:00
1,0,77,57,6802.77,86.79999999999995,2.799,77,543618470,223038751,2025-06-15 14:56:55+00:00
1,1,77,57,6816.62,86.20000000000005,2.379,77,543618517,223036653,2025-06-15 14:57:01+00:00
1,0,78,57,6833.77,87.60000000000002,1.791,78,543618737,223034065,2025-06-15 14:57:08+00:00
1,16,84,56,6835.09,90.39999999999998,1.176,84,543618630,223033345,2025-06-15 15:45:54+00:00
1,15,88,56,6839.72,90.39999999999998,4.031,88,543618461,223032622,2025-06-15 15:45:56+00:00
1,14,90,56,6842.9,90.79999999999995,3.116,90,543618478,223032181,2025-06-15 15:45:57+00:00
1,11,94,56,6850.03,91.20000000000005,3.406,94,543618515,223031109,2025-06-15 15:45:59+00:00
1,11,96,55,6861.27,90.0,3.564,96,543618529,223029354,2025-06-15 15:46:02+00:00
1,6,99,55,6870.84,89.20000000000005,3.06,99,543618488,223027925,2025-06-15 15:46:05+00:00
1,6,99,55,6877.46,88.60000000000002,3.527,99,543618467,223026903,2025-06-15 15:46:07+00:00
1,2,98,55,6886.76,89.79999999999995,3.07,98,543618417,223025475,2025-06-15 15:46:10+00:00
1,7,96,55,6907.08,88.60000000000002,3.471,96,543618384,223022396,2025-06-15 15:46:16+00:00
1,7,93,55,6929.19,88.79999999999995,3.546,93,543618105,223019028,2025-06-15 15:46:22+00:00
1,7,92,55,6932.94,89.0,3.406,92,543618085,223018476,2025-06-15 15:46:23+00:00
1,4,93,55,6950.1,87.60000000000002,3.48,93,543617848,223015896,2025-06-15 15:46:28+00:00
1,3,93,55,6967.05,87.60000000000002,1.81,93,543617402,223013459,2025-06-15 15:46:34+00:00
1,2,91,55,6980.41,87.60000000000002,3.602,91,543617335,223011327,2025-06-15 15:46:39+00:00
1,1,92,55,7001.89,86.79999999999995,3.574,92,543617047,223008119,2025-06-15 15:46:45+00:00
1,1,93,55,7028.97,86.79999999999995,5.011,93,543616485,223004012,2025-06-15 15:46:52+00:00
1,0,91,55,7049.88,87.20000000000005,3.555,91,543616025,223000963,2025-06-15 15:46:57+00:00
1,9,92,55,7072.0,88.20000000000005,3.826,92,543615475,222997618,2025-06-15 15:47:03+00:00
1,17,92,55,7086.51,88.79999999999995,4.022,92,543614292,222996068,2025-06-15 15:47:07+00:00
1,19,94,55,7101.85,88.39999999999998,4.339,94,543613794,222993867,2025-06-15 15:47:11+00:00
1,9,98,55,7110.81,88.39999999999998,4.497,98,543613521,222992545,2025-06-15 15:47:13+00:00
1,4,101,55,7115.55,88.79999999999995,4.544,101,543613374,222991850,2025-06-15 15:47:14+00:00
1,4,101,55,7120.49,89.0,4.395,101,543613240,222991158,2025-06-15 15:47:15+00:00
1,5,101,55,7140.06,87.39999999999998,5.58,101,543612501,222988365,2025-06-15 15:47:19+00:00
1,2,102,55,7173.58,85.20000000000005,6.671,102,543611188,222983577,2025-06-15 15:47:24+00:00
1,10,99,55,7204.29,86.0,5.617,99,543610255,222979084,2025-06-15 15:47:29+00:00
1,11,97,55,7215.67,85.79999999999995,5.804,97,543609930,222977378,2025-06-15 15:47:31+00:00
1,15,94,55,7233.17,85.60000000000002,5.738,94,543609452,222974809,2025-06-15 15:47:34+00:00
1,10,93,55,7267.04,86.79999999999995,5.673,93,543608734,222969752,2025-06-15 15:47:40+00:00
1,2,96,55,7278.42,87.60000000000002,5.757,96,543608512,222968037,2025-06-15 15:47:42+00:00
1,3,96,55,7324.69,87.20000000000005,5.43,96,543607660,222961074,2025-06-15 15:47:50+00:00
1,5,96,55,7361.6,87.79999999999995,5.496,96,543607176,222955455,2025-06-15 15:47:57+00:00
1,1,97,55,7410.01,86.20000000000005,5.346,97,543606678,222948098,2025-06-15 15:48:06+00:00
1,0,101,55,7415.5,86.0,5.412,101,543606628,222947255,2025-06-15 15:48:07+00:00
1,0,104,55,7431.85,86.0,5.272,104,543606500,222944787,2025-06-15 15:48:10+00:00
1,0,102,55,7458.13,85.20000000000005,5.188,102,543606358,222940793,2025-06-15 15:48:15+00:00
1,0,101,55,7502.74,84.79999999999995,5.039,101,543606255,222933947,2025-06-15 15:48:24+00:00
1,0,99,55,7526.24,86.0,5.151,99,543606160,222930360,2025-06-15 15:48:29+00:00
1,0,99,55,7530.9,86.39999999999998,4.675,99,543606165,222929653,2025-06-15 15:48:30+00:00
1,1,99,55,7553.32,89.20000000000005,2.454,99,543606313,222926244,2025-06-15 15:48:36+00:00
1,4,102,55,7562.07,89.20000000000005,1.801,102,543606456,222924920,2025-06-15 15:48:40+00:00
1,6,103,55,7563.1,89.79999999999995,1.008,103,543606430,222924779,2025-06-15 15:48:41+00:00
1,2,106,55,7563.82,89.60000000000002,1.082,106,543606365,222924662,2025-06-15 15:48:42+00:00
1,2,106,55,7567.39,89.79999999999995,2.174,106,543606012,222924408,2025-06-15 15:48:44+00:00
1,1,107,55,7572.2,89.79999999999995,2.641,107,543605619,222923939,2025-06-15 15:48:46+00:00
1,1,105,55,7576.75,90.20000000000005,2.473,105,543605173,222923652,2025-06-15 15:48:48+00:00
1,1,105,55,7582.72,90.39999999999998,1.521,105,543604465,222923684,2025-06-15 15:48:51+00:00
1,1,109,55,7597.41,91.79999999999995,2.025,109,543602909,222923740,2025-06-15 15:48:58+00:00
1,2,117,55,7604.91,92.20000000000005,2.267,117,543602135,222923792,2025-06-15 15:49:01+00:00
1,2,121,55,7609.87,92.0,2.622,121,543601607,222923814,2025-06-15 15:49:03+00:00
1,4,124,55,7617.09,92.39999999999998,2.79,124,543600833,222923753,2025-06-15 15:49:06+00:00
1,3,128,55,7622.05,93.39999999999998,2.659,128,543600297,222923860,2025-06-15 15:49:08+00:00
1,2,131,55,7626.35,93.79999999999995,2.305,131,543599819,222923923,2025-06-15 15:49:10+00:00
1,1,134,55,7630.31,94.79999999999995,2.127,134,543599373,222923973,2025-06-15 15:49:12+00:00
1,1,137,55,7639.99,95.60000000000002,2.295,137,543598400,222924249,2025-06-15 15:49:16+00:00
1,1,135,55,7654.72,96.0,2.865,135,543596816,222924424,2025-06-15 15:49:21+00:00
1,0,136,55,7669.97,97.0,2.883,136,543595189,222924539,2025-06-15 15:49:26+00:00
1,3,134,55,7694.66,96.60000000000002,3.256,134,543592535,222924793,2025-06-15 15:49:34+00:00
1,2,130,55,7701.65,96.60000000000002,3.294,130,543591820,222924870,2025-06-15 15:49:36+00:00
1,5,127,55,7711.69,95.79999999999995,3.536,127,543590747,222924855,2025-06-15 15:49:39+00:00
1,1,123,55,7727.47,95.20000000000005,4.787,123,543589062,222925085,2025-06-15 15:49:43+00:00
1,1,120,55,7736.94,94.60000000000002,5.141,120,543588041,222925349,2025-06-15 15:49:45+00:00
1,5,117,55,7753.81,93.60000000000002,5.514,117,543586203,222925672,2025-06-15 15:49:48+00:00
1,7,116,55,7759.85,93.20000000000005,5.328,116,543585586,222925680,2025-06-15 15:49:49+00:00
1,8,113,55,7774.96,91.39999999999998,4.675,113,543583956,222925754,2025-06-15 15:49:52+00:00
1,9,111,55,7787.22,89.79999999999995,3.275,111,543582667,222925681,2025-06-15 15:49:55+00:00
1,9,108,55,7795.95,88.79999999999995,3.975,108,543581942,222924754,2025-06-15 15:49:58+00:00
1,17,109,55,7815.7,89.79999999999995,4.516,109,543581319,222921863,2025-06-15 15:50:03+00:00
1,24,112,55,7837.04,89.60000000000002,4.227,112,543580685,222918740,2025-06-15 15:50:08+00:00
1,29,110,55,7845.45,89.79999999999995,4.273,110,543580559,222917462,2025-06-15 15:50:10+00:00
1,30,107,55,7854.39,89.60000000000002,4.376,107,543580388,222916114,2025-06-15 15:50:12+00:00
1,23,100,55,7859.05,89.39999999999998,4.46,100,543580325,222915410,2025-06-15 15:50:13+00:00
1,20,97,55,7863.55,89.79999999999995,4.367,97,543580268,222914729,2025-06-15 15:50:14+00:00
1,20,97,55,7868.36,89.79999999999995,4.628,97,543580195,222914003,2025-06-15 15:50:15+00:00
1,24,97,55,7877.81,90.0,4.665,97,543580045,222912585,2025-06-15 15:50:17+00:00
1,22,96,55,7921.13,89.39999999999998,4.628,96,543579262,222906081,2025-06-15 15:50:26+00:00
1,6,93,55,7955.44,89.0,4.833,93,543578778,222900852,2025-06-15 15:50:33+00:00
1,6,93,55,7964.75,89.20000000000005,5.048,93,543578718,222899436,2025-06-15 15:50:35+00:00
1,6,93,55,7970.07,88.79999999999995,5.235,93,543578657,222898609,2025-06-15 15:50:36+00:00
1,24,94,55,8006.13,87.79999999999995,4.787,94,543578675,222893139,2025-06-15 15:50:43+00:00
1,14,98,55,8020.26,88.79999999999995,4.563,98,543578690,222890977,2025-06-15 15:50:46+00:00
1,4,93,55,8042.5,88.60000000000002,4.628,93,543578806,222887550,2025-06-15 15:50:51+00:00
1,4,93,55,8047.24,88.0,4.469,93,543578859,222886834,2025-06-15 15:50:52+00:00
1,0,93,55,8057.51,89.20000000000005,1.194,93,543578962,222885312,2025-06-15 15:50:56+00:00
1,0,93,55,8058.89,89.79999999999995,0.0,93,543578998,222885099,2025-06-15 15:50:58+00:00
1,0,74,55,8058.89,93.39999999999998,0.299,74,543578701,222884969,2025-06-15 15:54:37+00:00
1,1,75,55,8058.92,92.39999999999998,0.765,75,543578578,222885024,2025-06-15 15:54:38+00:00
1,1,75,55,8060.77,90.39999999999998,2.109,75,543578646,222884720,2025-06-15 15:54:39+00:00
1,0,78,55,8067.74,90.79999999999995,1.54,78,543578688,222883787,2025-06-15 15:54:43+00:00
1,0,78,55,8070.94,90.60000000000002,4.619,78,543578763,222883199,2025-06-15 15:54:44+00:00
1,1,80,55,8085.98,90.39999999999998,3.91,80,543579286,222881030,2025-06-15 15:54:48+00:00
1,1,80,55,8089.98,90.20000000000005,3.994,80,543579298,222880411,2025-06-15 15:54:49+00:00
1,7,85,55,8102.24,89.79999999999995,3.751,85,543579438,222878563,2025-06-15 15:54:52+00:00
1,3,85,55,8127.64,90.0,3.872,85,543579571,222874667,2025-06-15 15:54:58+00:00
1,1,82,55,8131.62,89.79999999999995,3.826,82,543579602,222874053,2025-06-15 15:54:59+00:00
1,1,84,55,8155.19,89.20000000000005,4.189,84,543579853,222870484,2025-06-15 15:55:05+00:00
1,1,84,55,8186.08,87.39999999999998,5.011,84,543580348,222865850,2025-06-15 15:55:12+00:00
1,0,87,55,8199.7,87.39999999999998,4.572,87,543580512,222863773,2025-06-15 15:55:15+00:00
1,0,87,55,8223.28,88.39999999999998,4.805,87,543580868,222860175,2025-06-15 15:55:20+00:00
1,0,90,55,8232.86,88.60000000000002,4.535,90,543581005,222858706,2025-06-15 15:55:22+00:00
1,1,93,55,8247.76,89.0,4.46,93,543581227,222856454,2025-06-15 15:55:25+00:00
1,1,92,55,8271.02,89.60000000000002,4.628,92,543581801,222853007,2025-06-15 15:55:30+00:00
1,1,92,55,8305.86,91.20000000000005,4.357,92,543582737,222847882,2025-06-15 15:55:38+00:00
1,3,89,55,8324.61,91.79999999999995,4.768,89,543583219,222845098,2025-06-15 15:55:42+00:00
1,0,86,55,8329.23,91.39999999999998,4.703,86,543583333,222844408,2025-06-15 15:55:43+00:00
1,0,86,55,8339.01,91.20000000000005,4.983,86,543583455,222842942,2025-06-15 15:55:45+00:00
1,1,89,55,8348.52,91.39999999999998,5.86,89,543583660,222841490,2025-06-15 15:55:47+00:00
1,1,91,55,8358.13,91.60000000000002,5.011,91,543583907,222840076,2025-06-15 15:55:49+00:00
1,3,93,55,8393.07,90.39999999999998,4.964,93,543585010,222834942,2025-06-15 15:55:56+00:00
1,3,93,55,8413.61,89.20000000000005,4.787,93,543585473,222831954,2025-06-15 15:56:00+00:00
1,1,91,55,8423.12,90.0,4.525,91,543585628,222830512,2025-06-15 15:56:02+00:00
1,1,88,55,8438.27,90.39999999999998,4.152,88,543586419,222828357,2025-06-15 15:56:06+00:00
1,1,86,55,8442.46,90.60000000000002,4.189,86,543586893,222828116,2025-06-15 15:56:07+00:00
1,1,82,55,8452.68,91.0,4.404,82,543587968,222828036,2025-06-15 15:56:09+00:00
1,1,81,55,8462.5,91.0,4.488,81,543588995,222828198,2025-06-15 15:56:11+00:00
1,2,84,55,8477.2,90.39999999999998,4.675,84,543590531,222828737,2025-06-15 15:56:14+00:00
1,1,87,55,8491.68,90.0,4.395,87,543591955,222829503,2025-06-15 15:56:17+00:00
1,1,89,55,8505.97,90.20000000000005,4.441,89,543593323,222830345,2025-06-15 15:56:20+00:00
1,2,88,55,8524.5,91.0,3.34,88,543595280,222830758,2025-06-15 15:56:25+00:00
1,0,86,55,8534.94,90.60000000000002,3.938,86,543595593,222829179,2025-06-15 15:56:28+00:00
1,0,87,55,8542.81,91.0,5.328,87,543595768,222827958,2025-06-15 15:56:30+00:00
1,0,86,55,8551.54,90.79999999999995,4.106,86,543596032,222826742,2025-06-15 15:56:32+00:00
1,9,91,55,8575.39,89.60000000000002,4.04,91,543596919,222823283,2025-06-15 15:56:38+00:00
1,10,93,55,8583.1,89.79999999999995,3.695,93,543597187,222822182,2025-06-15 15:56:40+00:00
1,4,88,55,8590.17,89.20000000000005,3.583,88,543597485,222821200,2025-06-15 15:56:42+00:00
1,1,89,55,8607.04,89.0,3.471,89,543598063,222818764,2025-06-15 15:56:47+00:00
1,1,92,55,8626.12,88.79999999999995,3.882,92,543598667,222815976,2025-06-15 15:56:52+00:00
1,1,92,55,8630.0,89.0,4.133,92,543598817,222815386,2025-06-15 15:56:53+00:00
1,8,95,54,8660.04,89.79999999999995,4.917,95,543599890,222811056,2025-06-15 15:57:00+00:00
1,7,96,54,8664.87,89.60000000000002,4.535,96,543600060,222810387,2025-06-15 15:57:01+00:00
1,2,99,54,8706.83,89.79999999999995,4.749,99,543601593,222804364,2025-06-15 15:57:10+00:00
1,0,102,54,8711.5,90.0,4.74,102,543601778,222803683,2025-06-15 15:57:11+00:00
1,0,101,54,8716.55,90.0,4.936,101,543601986,222802965,2025-06-15 15:57:12+00:00
1,1,98,54,8761.23,89.79999999999995,4.861,98,543603646,222796588,2025-06-15 15:57:21+00:00
1,1,98,54,8800.34,89.20000000000005,5.505,98,543605105,222790976,2025-06-15 15:57:29+00:00
1,1,95,54,8830.81,89.60000000000002,5.048,95,543606358,222786686,2025-06-15 15:57:35+00:00
1,1,95,54,8835.69,89.60000000000002,5.16,95,543606582,222785988,2025-06-15 15:57:36+00:00
1,1,95,54,8876.56,89.60000000000002,5.039,95,543608240,222780233,2025-06-15 15:57:44+00:00
1,1,96,54,8927.38,90.0,5.235,96,543610215,222772999,2025-06-15 15:57:54+00:00
1,0,97,53,8973.04,90.20000000000005,5.141,97,543612150,222766593,2025-06-15 15:58:03+00:00
1,0,99,53,9014.91,90.39999999999998,5.365,99,543613781,222760666,2025-06-15 15:58:11+00:00
1,0,99,53,9066.38,89.79999999999995,5.095,99,543616042,222753417,2025-06-15 15:58:21+00:00
1,0,98,53,9107.43,89.60000000000002,4.329,98,543618142,222747926,2025-06-15 15:58:29+00:00
1,0,99,53,9112.24,90.20000000000005,4.647,99,543618365,222747238,2025-06-15 15:58:30+00:00
1,0,99,53,9132.28,90.39999999999998,4.721,99,543619299,222744513,2025-06-15 15:58:34+00:00
1,0,99,53,9137.04,90.20000000000005,4.796,99,543619575,222743886,2025-06-15 15:58:35+00:00
1,0,99,53,9155.31,90.0,4.199,99,543620941,222741911,2025-06-15 15:58:39+00:00
1,1,98,53,9169.03,89.79999999999995,5.141,98,543621294,222739831,2025-06-15 15:58:42+00:00
1,2,97,53,9206.67,90.20000000000005,4.805,97,543622143,222734195,2025-06-15 15:58:50+00:00
1,0,100,53,9251.56,90.20000000000005,4.927,100,543622549,222727387,2025-06-15 15:58:59+00:00
1,0,99,53,9272.11,90.20000000000005,4.871,99,543622768,222724259,2025-06-15 15:59:03+00:00
