107,135,136,143,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,timestamp
1,1,114,37,6651.75,89.20000000000005,5.934,114,543564581,223312802,2025-07-20 16:35:12+00:00
1,4,114,37,6680.11,89.60000000000002,5.878,114,543563673,223308648,2025-07-20 16:35:17+00:00
1,3,117,37,6709.68,89.60000000000002,5.785,117,543562431,223304486,2025-07-20 16:35:22+00:00
1,2,118,37,6732.25,89.39999999999998,5.636,118,543561599,223301257,2025-07-20 16:35:26+00:00
1,1,118,37,6782.76,89.0,5.477,118,543559543,223294100,2025-07-20 16:35:35+00:00
1,2,115,37,6828.89,87.79999999999995,5.934,115,543557351,223287805,2025-07-20 16:35:43+00:00
1,1,114,37,6845.96,88.79999999999995,5.962,114,543556522,223285487,2025-07-20 16:35:46+00:00
1,1,115,37,6901.02,88.39999999999998,6.028,115,543553387,223278344,2025-07-20 16:35:55+00:00
1,2,116,37,6918.53,88.0,5.916,116,543552279,223276160,2025-07-20 16:35:58+00:00
1,3,117,37,6943.19,88.60000000000002,5.981,117,543551106,223272809,2025-07-20 16:36:02+00:00
1,2,117,37,7003.2,88.39999999999998,5.934,117,543548388,223264487,2025-07-20 16:36:12+00:00
1,5,116,37,7038.89,88.39999999999998,5.878,116,543547028,223259377,2025-07-20 16:36:18+00:00
1,3,119,37,7079.85,89.20000000000005,5.804,119,543545642,223253439,2025-07-20 16:36:25+00:00
1,3,119,37,7091.53,89.39999999999998,5.673,119,543545306,223251752,2025-07-20 16:36:27+00:00
1,1,116,37,7119.73,89.79999999999995,5.235,116,543544581,223247626,2025-07-20 16:36:32+00:00
1,1,114,37,7136.57,89.60000000000002,5.561,114,543544157,223245089,2025-07-20 16:36:35+00:00
1,1,113,37,7158.6,89.20000000000005,5.58,113,543543368,223241865,2025-07-20 16:36:39+00:00
1,1,113,37,7176.02,89.20000000000005,5.542,113,543542321,223239688,2025-07-20 16:36:42+00:00
1,1,112,37,7198.47,89.0,5.738,112,543540697,223237168,2025-07-20 16:36:46+00:00
1,1,113,37,7209.61,89.0,5.869,113,543540113,223235653,2025-07-20 16:36:48+00:00
1,1,114,37,7257.4,88.60000000000002,5.981,114,543538012,223228976,2025-07-20 16:36:56+00:00
1,1,115,37,7300.25,88.0,6.074,115,543537324,223222523,2025-07-20 16:37:03+00:00
1,20,115,37,7363.65,90.20000000000005,6.214,115,543536892,223212843,2025-07-20 16:37:14+00:00
1,3,112,37,7393.72,90.0,6.0,112,543537026,223208265,2025-07-20 16:37:19+00:00
1,2,113,37,7405.73,89.79999999999995,5.841,113,543537083,223206448,2025-07-20 16:37:21+00:00
1,1,116,37,7433.85,90.0,5.804,116,543537197,223202159,2025-07-20 16:37:26+00:00
1,1,116,37,7468.39,89.60000000000002,5.832,116,543537413,223196884,2025-07-20 16:37:32+00:00
1,0,117,37,7523.58,90.39999999999998,5.169,117,543537925,223188459,2025-07-20 16:37:42+00:00
1,1,116,37,7546.02,89.20000000000005,4.385,116,543538618,223185211,2025-07-20 16:37:47+00:00
1,1,115,37,7555.08,88.79999999999995,4.796,115,543539605,223185170,2025-07-20 16:37:49+00:00
1,1,114,37,7560.12,88.79999999999995,4.983,114,543540141,223185263,2025-07-20 16:37:50+00:00
1,0,111,37,7575.65,88.79999999999995,5.113,111,543541785,223185523,2025-07-20 16:37:53+00:00
1,0,111,37,7585.6,88.39999999999998,5.085,111,543542884,223185493,2025-07-20 16:37:55+00:00
1,1,112,37,7590.27,88.0,4.899,112,543543374,223185175,2025-07-20 16:37:56+00:00
1,1,112,37,7594.58,88.39999999999998,4.917,112,543543701,223184635,2025-07-20 16:37:57+00:00
1,0,112,37,7604.58,89.39999999999998,5.123,112,543544004,223183132,2025-07-20 16:37:59+00:00
1,1,111,37,7641.33,90.39999999999998,5.374,111,543544710,223177575,2025-07-20 16:38:06+00:00
1,1,112,37,7688.14,88.79999999999995,5.57,112,543545555,223170565,2025-07-20 16:38:14+00:00
1,1,114,37,7749.28,89.60000000000002,5.589,114,543547099,223161486,2025-07-20 16:38:25+00:00
1,1,116,37,7794.11,90.60000000000002,5.496,116,543548543,223154941,2025-07-20 16:38:33+00:00
1,1,116,37,7844.82,89.39999999999998,6.14,116,543550482,223147700,2025-07-20 16:38:42+00:00
1,1,117,37,7894.44,89.60000000000002,6.261,117,543552863,223140930,2025-07-20 16:38:50+00:00
1,1,120,37,7949.46,90.60000000000002,6.214,120,543555894,223133721,2025-07-20 16:38:59+00:00
1,2,123,37,7974.44,90.20000000000005,5.981,123,543557441,223130599,2025-07-20 16:39:03+00:00
1,1,124,37,7986.59,89.39999999999998,5.869,124,543558365,223129278,2025-07-20 16:39:05+00:00
1,1,124,37,7998.49,89.39999999999998,5.878,124,543559141,223127812,2025-07-20 16:39:07+00:00
1,1,123,37,8017.04,89.60000000000002,5.944,123,543560083,223125348,2025-07-20 16:39:10+00:00
1,1,123,37,8076.65,90.79999999999995,5.813,123,543563187,223117399,2025-07-20 16:39:20+00:00
1,1,120,37,8098.4,89.39999999999998,5.272,120,543564332,223114519,2025-07-20 16:39:24+00:00
1,0,119,37,8119.47,89.60000000000002,5.225,119,543565504,223111733,2025-07-20 16:39:28+00:00
1,1,116,37,8133.23,91.0,4.824,116,543566299,223109959,2025-07-20 16:39:31+00:00
1,2,115,37,8142.47,91.79999999999995,4.628,115,543566829,223108759,2025-07-20 16:39:33+00:00
1,3,113,37,8170.63,89.39999999999998,4.927,113,543568281,223104988,2025-07-20 16:39:39+00:00
1,0,113,37,8209.49,88.39999999999998,5.58,113,543570400,223099893,2025-07-20 16:39:46+00:00
1,1,116,37,8238.24,89.60000000000002,5.692,116,543572074,223096201,2025-07-20 16:39:51+00:00
1,1,116,37,8255.42,90.39999999999998,5.664,116,543573005,223093968,2025-07-20 16:39:54+00:00
1,1,119,37,8288.76,89.60000000000002,5.533,119,543574822,223089548,2025-07-20 16:40:00+00:00
1,1,117,37,8317.24,89.0,5.85,117,543576401,223085828,2025-07-20 16:40:05+00:00
1,1,118,37,8382.69,89.60000000000002,6.037,118,543580065,223077285,2025-07-20 16:40:16+00:00
1,1,121,37,8419.2,90.0,6.065,121,543582142,223072527,2025-07-20 16:40:22+00:00
1,1,120,37,8449.73,89.60000000000002,5.925,120,543583756,223068491,2025-07-20 16:40:27+00:00
1,1,121,37,8496.8,90.0,5.785,121,543585547,223061836,2025-07-20 16:40:35+00:00
1,1,122,37,8508.35,90.39999999999998,6.056,122,543585794,223060097,2025-07-20 16:40:37+00:00
1,1,122,37,8532.28,91.60000000000002,5.804,122,543586535,223056577,2025-07-20 16:40:41+00:00
1,1,122,37,8566.47,90.79999999999995,5.944,122,543587718,223051661,2025-07-20 16:40:47+00:00
1,1,122,37,8612.65,90.39999999999998,6.065,122,543588839,223044761,2025-07-20 16:40:55+00:00
1,0,125,37,8666.1,91.39999999999998,5.729,125,543589916,223036760,2025-07-20 16:41:04+00:00
1,0,125,37,8693.82,90.79999999999995,5.729,125,543590339,223032581,2025-07-20 16:41:09+00:00
1,0,125,37,8699.39,90.39999999999998,5.682,125,543590360,223031723,2025-07-20 16:41:10+00:00
1,0,123,37,8745.09,90.39999999999998,5.673,123,543590304,223024749,2025-07-20 16:41:18+00:00
1,1,122,37,8773.44,91.20000000000005,5.916,122,543590261,223020411,2025-07-20 16:41:23+00:00
1,1,123,37,8827.21,90.60000000000002,5.878,123,543589919,223012210,2025-07-20 16:41:32+00:00
1,1,126,37,8863.11,90.60000000000002,5.953,126,543589375,223006743,2025-07-20 16:41:38+00:00
1,1,126,37,8881.48,90.79999999999995,5.832,126,543589060,223003981,2025-07-20 16:41:41+00:00
1,0,124,37,8939.46,88.39999999999998,5.925,124,543588217,222995215,2025-07-20 16:41:51+00:00
1,1,121,37,8993.54,89.0,6.037,121,543587406,222987032,2025-07-20 16:42:00+00:00
1,1,121,37,8999.55,89.20000000000005,5.953,121,543587284,222986130,2025-07-20 16:42:01+00:00
1,1,122,37,9052.67,90.60000000000002,5.738,122,543586354,222978086,2025-07-20 16:42:10+00:00
1,1,122,37,9099.03,91.39999999999998,5.71,122,543585545,222971151,2025-07-20 16:42:18+00:00
1,1,121,37,9158.34,91.79999999999995,5.813,121,543584637,222962184,2025-07-20 16:42:28+00:00
1,1,121,37,9191.15,90.79999999999995,5.328,121,543584076,222957298,2025-07-20 16:42:34+00:00
1,1,120,37,9196.08,90.60000000000002,5.057,120,543583936,222956567,2025-07-20 16:42:35+00:00
1,2,118,37,9210.18,90.79999999999995,4.441,118,543583745,222954465,2025-07-20 16:42:38+00:00
1,3,119,37,9240.04,90.20000000000005,5.477,119,543583234,222949877,2025-07-20 16:42:44+00:00
1,0,118,37,9280.07,89.60000000000002,5.878,118,543582722,222943763,2025-07-20 16:42:51+00:00
1,0,119,37,9327.0,90.20000000000005,5.878,119,543581988,222936681,2025-07-20 16:42:59+00:00
1,0,119,37,9369.1,92.39999999999998,5.85,119,543581468,222930333,2025-07-20 16:43:06+00:00
1,0,119,37,9415.31,91.60000000000002,5.654,119,543580647,222923343,2025-07-20 16:43:14+00:00
1,1,118,37,9451.2,92.0,6.065,118,543580046,222917877,2025-07-20 16:43:20+00:00
1,0,121,37,9488.54,92.39999999999998,5.925,121,543579337,222912353,2025-07-20 16:43:26+00:00
1,0,123,37,9500.37,92.39999999999998,6.205,123,543579107,222910567,2025-07-20 16:43:28+00:00
1,0,122,37,9554.17,92.39999999999998,5.897,122,543578397,222902356,2025-07-20 16:43:37+00:00
1,0,122,37,9590.7,90.79999999999995,5.617,122,543578121,222896813,2025-07-20 16:43:43+00:00
1,1,119,37,9617.01,89.60000000000002,5.263,119,543577999,222892786,2025-07-20 16:43:48+00:00
1,1,118,37,9622.2,89.20000000000005,5.272,118,543577989,222891967,2025-07-20 16:43:49+00:00
1,1,112,37,9632.28,88.79999999999995,4.423,112,543577966,222890467,2025-07-20 16:43:51+00:00
1,2,109,37,9640.73,88.20000000000005,3.956,109,543578575,222889532,2025-07-20 16:43:53+00:00
1,0,106,37,9648.58,88.20000000000005,4.208,106,543578877,222888457,2025-07-20 16:43:55+00:00
1,0,106,37,9652.74,88.20000000000005,4.759,106,543578873,222887789,2025-07-20 16:43:56+00:00
1,2,106,37,9691.42,88.0,5.496,106,543579281,222881899,2025-07-20 16:44:04+00:00
1,2,106,37,9701.33,88.20000000000005,4.936,106,543579682,222880510,2025-07-20 16:44:06+00:00
1,1,105,37,9706.37,88.20000000000005,5.039,105,543579697,222879717,2025-07-20 16:44:07+00:00
1,2,100,37,9717.38,88.0,5.384,100,543579762,222878026,2025-07-20 16:44:09+00:00
1,1,100,37,9751.13,89.39999999999998,5.58,100,543580042,222872917,2025-07-20 16:44:15+00:00
1,2,104,37,9762.19,90.0,5.636,104,543580204,222871222,2025-07-20 16:44:17+00:00
1,0,107,37,9813.02,91.60000000000002,5.664,107,543581105,222863604,2025-07-20 16:44:26+00:00
1,0,110,37,9851.92,93.20000000000005,5.645,110,543581759,222857705,2025-07-20 16:44:33+00:00
1,0,109,37,9869.47,93.20000000000005,5.785,109,543581986,222855050,2025-07-20 16:44:36+00:00
1,0,110,37,9921.58,91.60000000000002,5.766,110,543583007,222847244,2025-07-20 16:44:45+00:00
1,0,113,37,9955.08,91.20000000000005,5.701,113,543583661,222842182,2025-07-20 16:44:51+00:00
1,1,112,37,9972.92,91.60000000000002,5.841,112,543584189,222839589,2025-07-20 16:44:54+00:00
1,4,111,37,10008.03,91.0,5.785,111,543585367,222834477,2025-07-20 16:45:00+00:00
1,4,111,37,10024.69,90.79999999999995,5.179,111,543585776,222832023,2025-07-20 16:45:03+00:00
1,2,109,37,10048.76,89.79999999999995,4.516,109,543586260,222828358,2025-07-20 16:45:08+00:00
1,1,110,37,10053.17,90.39999999999998,4.441,110,543586604,222827829,2025-07-20 16:45:09+00:00
1,1,109,37,10056.98,90.60000000000002,4.525,109,543587040,222827646,2025-07-20 16:45:10+00:00
1,1,106,37,10065.59,89.79999999999995,4.656,106,543588013,222827960,2025-07-20 16:45:12+00:00
1,0,103,37,10075.7,89.39999999999998,4.759,103,543589082,222828119,2025-07-20 16:45:14+00:00
1,0,104,37,10090.65,89.79999999999995,4.805,104,543590651,222828506,2025-07-20 16:45:17+00:00
1,0,104,37,10104.5,89.60000000000002,4.329,104,543592041,222829162,2025-07-20 16:45:20+00:00
1,0,101,37,10129.19,89.39999999999998,3.564,101,543594457,222830817,2025-07-20 16:45:26+00:00
1,0,100,37,10132.52,89.39999999999998,3.424,100,543594840,222830947,2025-07-20 16:45:27+00:00
1,0,99,37,10138.87,89.0,3.07,99,543595491,222830593,2025-07-20 16:45:29+00:00
1,0,98,37,10141.98,89.39999999999998,3.527,98,543595562,222830083,2025-07-20 16:45:30+00:00
1,2,103,37,10164.8,90.20000000000005,4.432,103,543595961,222826636,2025-07-20 16:45:36+00:00
1,1,105,37,10169.16,89.79999999999995,4.609,105,543596105,222825978,2025-07-20 16:45:37+00:00
1,0,108,37,10179.02,90.20000000000005,4.833,108,543596465,222824548,2025-07-20 16:45:39+00:00
1,1,112,37,10195.05,90.0,5.095,112,543596992,222822226,2025-07-20 16:45:42+00:00
1,0,115,37,10200.6,89.79999999999995,5.207,115,543597176,222821452,2025-07-20 16:45:43+00:00
1,0,118,37,10211.09,89.60000000000002,5.291,118,543597562,222819978,2025-07-20 16:45:45+00:00
1,1,118,37,10253.51,90.39999999999998,5.561,118,543599115,222813840,2025-07-20 16:45:53+00:00
1,1,119,37,10303.74,90.79999999999995,5.738,119,543600989,222806654,2025-07-20 16:46:02+00:00
1,2,118,37,10355.01,90.39999999999998,5.776,118,543602758,222799249,2025-07-20 16:46:11+00:00
1,0,120,37,10420.19,91.0,5.832,120,543605247,222789940,2025-07-20 16:46:22+00:00
1,0,120,37,10425.98,91.0,5.804,120,543605492,222789140,2025-07-20 16:46:23+00:00
1,0,120,37,10478.39,92.0,6.009,120,543607590,222781668,2025-07-20 16:46:32+00:00
1,1,123,37,10521.04,90.60000000000002,6.056,123,543609276,222775612,2025-07-20 16:46:39+00:00
1,1,125,37,10558.05,90.20000000000005,6.028,125,543610803,222770425,2025-07-20 16:46:45+00:00
1,0,124,37,10621.44,91.20000000000005,5.757,124,543613433,222761476,2025-07-20 16:46:56+00:00
1,1,122,37,10668.01,90.39999999999998,6.037,122,543615393,222754912,2025-07-20 16:47:04+00:00
1,0,123,37,10727.65,90.20000000000005,5.794,123,543618154,222746659,2025-07-20 16:47:14+00:00
1,1,124,37,10750.26,89.79999999999995,5.179,124,543619287,222743645,2025-07-20 16:47:18+00:00
1,1,123,37,10760.63,89.0,5.095,123,543620091,222742584,2025-07-20 16:47:20+00:00
1,1,120,37,10770.19,88.60000000000002,4.609,120,543620999,222741832,2025-07-20 16:47:22+00:00
1,1,116,37,10778.69,89.0,4.273,116,543621516,222740744,2025-07-20 16:47:24+00:00
1,1,113,37,10782.97,89.20000000000005,4.404,113,543621656,222740130,2025-07-20 16:47:25+00:00
1,0,109,37,10790.66,90.0,4.637,109,543621728,222738887,2025-07-20 16:47:27+00:00
1,0,108,37,10801.43,90.0,5.374,108,543621950,222737271,2025-07-20 16:47:29+00:00
1,0,105,37,10812.44,89.79999999999995,5.514,105,543622138,222735622,2025-07-20 16:47:31+00:00
1,0,110,37,10840.85,90.20000000000005,5.608,110,543622574,222731329,2025-07-20 16:47:36+00:00
1,0,113,37,10851.76,89.79999999999995,5.468,113,543622750,222729675,2025-07-20 16:47:38+00:00
1,0,116,37,10873.43,89.39999999999998,5.412,116,543622891,222726342,2025-07-20 16:47:42+00:00
1,0,116,37,10884.82,90.20000000000005,5.486,116,543623025,222724624,2025-07-20 16:47:44+00:00
1,0,115,37,10912.78,90.39999999999998,6.709,115,543623671,222720454,2025-07-20 16:47:49+00:00
1,0,114,37,10918.42,90.79999999999995,5.71,114,543623887,222719684,2025-07-20 16:47:50+00:00
1,0,114,37,10937.02,90.60000000000002,6.186,114,543624497,222716960,2025-07-20 16:47:53+00:00
1,1,115,37,10959.82,90.79999999999995,5.748,115,543624967,222713532,2025-07-20 16:47:57+00:00
1,1,115,37,10971.24,91.60000000000002,5.682,115,543625192,222711818,2025-07-20 16:47:59+00:00
1,1,113,37,11005.46,91.20000000000005,5.832,113,543626526,222706973,2025-07-20 16:48:05+00:00
1,1,113,37,11011.14,91.0,5.785,113,543626855,222706229,2025-07-20 16:48:06+00:00
1,4,116,37,11035.11,89.60000000000002,6.037,116,543628204,222703107,2025-07-20 16:48:10+00:00
1,2,119,37,11041.1,89.20000000000005,6.0,119,543628554,222702331,2025-07-20 16:48:11+00:00
1,0,119,37,11065.69,89.20000000000005,6.0,119,543629694,222698944,2025-07-20 16:48:15+00:00
1,1,117,37,11106.2,89.79999999999995,5.701,117,543631239,222693161,2025-07-20 16:48:22+00:00
1,1,117,37,11117.73,90.0,5.85,117,543631650,222691470,2025-07-20 16:48:24+00:00
1,4,119,37,11161.5,91.39999999999998,4.955,119,543633474,222685494,2025-07-20 16:48:32+00:00
1,9,117,37,11183.53,88.20000000000005,4.712,117,543634287,222682177,2025-07-20 16:48:37+00:00
1,7,115,37,11193.14,87.0,4.908,115,543634129,222680664,2025-07-20 16:48:39+00:00
1,6,114,37,11198.65,86.39999999999998,5.057,114,543633910,222679918,2025-07-20 16:48:40+00:00
1,4,112,37,11203.07,86.20000000000005,5.048,112,543633598,222679338,2025-07-20 16:48:41+00:00
1,2,111,37,11216.84,87.79999999999995,4.451,111,543632484,222677900,2025-07-20 16:48:44+00:00
1,4,110,37,11246.56,88.60000000000002,6.261,110,543630128,222674843,2025-07-20 16:48:50+00:00
1,1,107,37,11259.32,88.39999999999998,6.503,107,543629079,222673633,2025-07-20 16:48:52+00:00
1,1,104,37,11271.86,88.0,6.28,104,543628079,222672323,2025-07-20 16:48:54+00:00
1,1,100,37,11290.26,88.39999999999998,5.897,100,543626562,222670534,2025-07-20 16:48:57+00:00
1,1,96,37,11307.7,89.20000000000005,5.72,96,543625110,222668808,2025-07-20 16:49:00+00:00
1,2,96,37,11335.8,88.20000000000005,5.244,96,543622890,222665963,2025-07-20 16:49:05+00:00
1,2,96,37,11345.89,87.79999999999995,5.104,96,543621941,222665122,2025-07-20 16:49:07+00:00
1,2,96,37,11355.61,88.60000000000002,5.095,96,543620895,222665312,2025-07-20 16:49:09+00:00
1,1,100,37,11399.87,89.20000000000005,5.552,100,543616347,222667326,2025-07-20 16:49:17+00:00
1,0,103,37,11410.84,89.60000000000002,5.477,103,543615209,222667686,2025-07-20 16:49:19+00:00
1,0,104,37,11436.37,89.0,5.029,104,543612525,222668556,2025-07-20 16:49:24+00:00
1,0,108,37,11460.38,88.60000000000002,4.591,108,543610055,222669358,2025-07-20 16:49:29+00:00
1,2,110,37,11468.16,89.60000000000002,3.872,110,543609200,222669364,2025-07-20 16:49:31+00:00
1,1,113,37,11472.2,89.79999999999995,4.078,113,543608746,222669406,2025-07-20 16:49:32+00:00
1,1,113,37,11476.5,90.0,4.115,113,543608306,222669425,2025-07-20 16:49:33+00:00
1,5,112,37,11498.67,89.60000000000002,4.357,112,543605857,222669774,2025-07-20 16:49:38+00:00
1,11,116,37,11521.7,89.79999999999995,3.807,116,543603334,222669476,2025-07-20 16:49:43+00:00
1,9,119,37,11525.28,89.79999999999995,3.536,119,543603129,222669043,2025-07-20 16:49:44+00:00
1,8,122,37,11528.11,89.79999999999995,3.014,122,543603116,222668637,2025-07-20 16:49:45+00:00
1,8,122,37,11531.04,90.20000000000005,3.592,122,543603133,222668116,2025-07-20 16:49:46+00:00
1,6,125,37,11537.18,91.0,2.883,125,543602991,222667173,2025-07-20 16:49:48+00:00
1,4,126,37,11539.83,91.60000000000002,2.482,126,543602740,222666946,2025-07-20 16:49:49+00:00
1,4,126,37,11545.03,92.20000000000005,2.249,126,543602228,222666646,2025-07-20 16:49:51+00:00
1,4,126,37,11547.79,92.39999999999998,2.995,126,543601893,222666746,2025-07-20 16:49:52+00:00
1,1,124,37,11556.9,92.20000000000005,3.032,124,543600925,222667243,2025-07-20 16:49:55+00:00
1,1,124,37,11559.81,91.79999999999995,2.837,124,543600589,222667104,2025-07-20 16:49:56+00:00
1,1,124,37,11566.53,92.39999999999998,3.284,124,543600376,222666241,2025-07-20 16:49:58+00:00
1,2,125,37,11572.69,93.0,3.331,125,543600337,222665333,2025-07-20 16:50:00+00:00
1,1,118,36,11572.69,98.20000000000005,0.0,118,543598836,222664093,2025-07-20 16:50:15+00:00
1,1,118,36,11572.92,98.39999999999998,0.0,118,543598793,222664118,2025-07-20 16:50:16+00:00
